disease,symptoms,disease_id
aphthous ulcer,"mouth ulcer,fever,sore throat",9
aphthous ulcer,"mouth ulcer,fever,sore throat",9
aphthous ulcer,"mouth ulcer,fever,sore throat",9
aphthous ulcer,"mouth ulcer,fever,sore throat",9
aphthous ulcer,"mouth ulcer,fever,sore throat",9
aphthous ulcer,"mouth ulcer,fever,sore throat",9
aphthous ulcer,"mouth ulcer,fever,sore throat",9
aphthous ulcer,"mouth ulcer,fever,sore throat",9
aphthous ulcer,"mouth ulcer,fever,sore throat",9
aphthous ulcer,"mouth ulcer,fever,sore throat",9
aphthous ulcer,"mouth ulcer,fever,sore throat",9
aphthous ulcer,"mouth ulcer,fever,sore throat",9
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
stomach cancer,"sharp abdominal pain,nausea,vomiting",176
hemangioma,"abnormal appearing skin,skin lesion,skin moles",73
hemangioma,"abnormal appearing skin,skin lesion,skin moles",73
hemangioma,"abnormal appearing skin,skin lesion,skin moles",73
hemangioma,"abnormal appearing skin,skin lesion,skin moles",73
hemangioma,"abnormal appearing skin,skin lesion,skin moles",73
hemangioma,"abnormal appearing skin,skin lesion,skin moles",73
peripheral arterial disease,"skin lesion,leg pain,foot or toe pain",139
peripheral arterial disease,"skin lesion,leg pain,foot or toe pain",139
peripheral arterial disease,"skin lesion,leg pain,foot or toe pain",139
peripheral arterial disease,"skin lesion,leg pain,foot or toe pain",139
peripheral arterial disease,"skin lesion,leg pain,foot or toe pain",139
peripheral arterial disease,"skin lesion,leg pain,foot or toe pain",139
peripheral arterial disease,"skin lesion,leg pain,foot or toe pain",139
peripheral arterial disease,"skin lesion,leg pain,foot or toe pain",139
peripheral arterial disease,"skin lesion,leg pain,foot or toe pain",139
conjunctivitis,"eye redness,pain in eye,cough",39
conjunctivitis,"eye redness,pain in eye,cough",39
conjunctivitis,"eye redness,pain in eye,cough",39
conjunctivitis,"eye redness,pain in eye,cough",39
conjunctivitis,"eye redness,pain in eye,cough",39
conjunctivitis,"eye redness,pain in eye,cough",39
conjunctivitis,"eye redness,pain in eye,cough",39
conjunctivitis,"eye redness,pain in eye,cough",39
conjunctivitis,"eye redness,pain in eye,cough",39
herniated disk,"low back pain,back pain,leg pain",78
herniated disk,"low back pain,back pain,leg pain",78
pulmonary embolism,"shortness of breath,sharp chest pain,difficulty breathing",155
pulmonary embolism,"shortness of breath,sharp chest pain,difficulty breathing",155
pulmonary embolism,"shortness of breath,sharp chest pain,difficulty breathing",155
pulmonary embolism,"shortness of breath,sharp chest pain,difficulty breathing",155
pulmonary embolism,"shortness of breath,sharp chest pain,difficulty breathing",155
pulmonary embolism,"shortness of breath,sharp chest pain,difficulty breathing",155
pulmonary embolism,"shortness of breath,sharp chest pain,difficulty breathing",155
pulmonary embolism,"shortness of breath,sharp chest pain,difficulty breathing",155
molluscum contagiosum,"skin rash,skin swelling,skin lesion",114
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
melanoma,"skin lesion,abnormal appearing skin,skin moles",111
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
diaper rash,"diaper rash,skin rash,diarrhea",50
lichen planus,"abnormal appearing skin,skin rash,itching of skin",105
lichen planus,"abnormal appearing skin,skin rash,itching of skin",105
lichen planus,"abnormal appearing skin,skin rash,itching of skin",105
lichen planus,"abnormal appearing skin,skin rash,itching of skin",105
lichen planus,"abnormal appearing skin,skin rash,itching of skin",105
lichen planus,"abnormal appearing skin,skin rash,itching of skin",105
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
eczema,"skin rash,itching of skin,abnormal appearing skin",55
asperger syndrome,"depressive or psychotic symptoms,anxiety and nervousness,depression",13
asperger syndrome,"depressive or psychotic symptoms,anxiety and nervousness,depression",13
asperger syndrome,"depressive or psychotic symptoms,anxiety and nervousness,depression",13
mucositis,"fever,mouth ulcer,sore throat",116
mucositis,"fever,mouth ulcer,sore throat",116
mucositis,"fever,mouth ulcer,sore throat",116
mucositis,"fever,mouth ulcer,sore throat",116
paronychia,"hand or finger pain,skin on arm or hand looks infected,irregular appearing nails",135
